Question,Answer,Filename
"What is the License Grant for the contract between HIGH SPEED NET SOLUTIONS, INC. and E.PIPHANY, INC.?","['E.piphany grants HSNS a non-exclusive, non-transferable, non-sublicensable license to use such Deliverables solely for is internal use consistent with the terms of this Agreement.', 'Subject to the terms of this Agreement and Scope of Use and only within the Market and Territory, E.piphany grants HSNS a nonexclusive, nontransferable, non-sublicensable right to (i) use and combine the Application with the Outsourcing Application and other software products for the purpose of providing, to Outsourcing Customers, the services described in Exhibit B as the Outsourcing Services; and (ii) use the Documentation provided with the Application in support of the Application.', ""Except as expressly provided herein, HSNS shall not (i) rent, lease, loan, sell or otherwise distribute the Application, or any modification thereto, in whole or in part; (ii) cause or permit reverse engineering, reverse compilation, unauthorized access or assembly of all or any portion of the Application; (iii) allow any outsourcing or application service providers to access and use the Application as Outsourcing Customers, (iv) publish the results of Application performance benchmarks to any third party without E.piphany's express written consent; (v) export the Application in violation of U.S. Department of Commerce export administration regulations; and (vi) except as otherwise expressly allowed herein, permit any third party or unlicensed user or computer system to access or use the Application."", 'The Application and any modifications are licensed pursuant to this Agreement to HSNS for use of the Application and any modifications thereto.', 'Subject to the terms and conditions of this Agreement and Scope of Use and only within the Market and Territory, E.piphany grants to HSNS a non-exclusive, non-transferable, non-sublicensable license during the term of this Agreement to install and use the Applications in object code format to develop the Outsourcing Application and Outsourcing Service and to install and use the Application in object code format to develop and provide maintenance and support for the Outsourcing Application to Outsourcing Customers, to demonstrate the Outsourcing Application to potential customers, and to train HSNS personnel on the use, maintenance and support of the Outsourcing Application.']","OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT.PDF"
"What is the Source Code Escrow for the contract between HIGH SPEED NET SOLUTIONS, INC. and E.PIPHANY, INC.?",[],"OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT.PDF"
"What is the Audit Rights for the contract between HIGH SPEED NET SOLUTIONS, INC. and E.PIPHANY, INC.?","[""HSNS agrees to allow E.piphany, directly or indirectly, to audit HSNS's business records as kept by HSNS in its normal course of business to ensure compliance with the terms and conditions of this Agreement."", ""HSNS shall provide E.piphany with<omitted>(ii) access to HSNS's facilities and office support as may be reasonably requested by E.piphany;"", ""At E.piphany's written request, not more frequently than annually, HSNS shall furnish E.piphany with a signed certification verifying that the Application is being used pursuant to the provisions of this Agreement and applicable Order Forms.""]","OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT.PDF"
"What is the Uncapped Liability for the contract between HIGH SPEED NET SOLUTIONS, INC. and E.PIPHANY, INC.?",[],"OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT.PDF"
"What is the Liquidated Damages for the contract between HIGH SPEED NET SOLUTIONS, INC. and E.PIPHANY, INC.?",[],"OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT.PDF"
"What is the Warranty Duration for the contract between HIGH SPEED NET SOLUTIONS, INC. and E.PIPHANY, INC.?","['E.piphany further warrants that its Maintenance, training and Professional Services will be rendered consistent with generally accepted industry standards for a period of ninety (90) days from performance of such services.', 'E.piphany warrants that for a period of one (1) year from Effective Date, the Application as used within the scope of this Agreement will perform substantially in accordance with the functions described in the Documentation.', 'E.piphany warrants the Application media is free from material defects in materials and workmanship under normal use for ninety (90) days from the applicable Order Form.']","OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT.PDF"
"What is the Insurance for the contract between HIGH SPEED NET SOLUTIONS, INC. and E.PIPHANY, INC.?",[],"OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT.PDF"
"What is the Third Party Beneficiary for the contract between HIGH SPEED NET SOLUTIONS, INC. and E.PIPHANY, INC.?",[],"OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT.PDF"
"What is the Document Name for the contract between United National Bancorp and BISYS Group, Inc.?","['United National Bancorp Enters Into                 Outsourcing Agreement with the BISYS Group, Inc.']","UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Agreement Date for the contract between United National Bancorp and BISYS Group, Inc.?","['February 18, 1999']","UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Effective Date for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Expiration Date for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Renewal Term for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Governing Law for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Most Favored Nation for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Exclusivity for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Competitive Restriction Exception for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Minimum Commitment for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Volume Restriction for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the License Grant for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Source Code Escrow for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Audit Rights for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Uncapped Liability for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Liquidated Damages for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Warranty Duration for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Insurance for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
"What is the Third Party Beneficiary for the contract between United National Bancorp and BISYS Group, Inc.?",[],"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc..PDF"
What is the Document Name for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,['Reseller Agreement'],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Agreement Date for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,"['1s t day of June, 2004.']",ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Effective Date for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,"['1s t day of June, 2004<omitted>""Effective Date"" means the date first written above']",ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Expiration Date for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,['The initial term of this Agreement will be for two (2) year(s) commencing on the Effective Date.'],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Renewal Term for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,"['Thereafter, this agreement will renew automatically from year to year unless cancelled in writing by either Party giving the other written notice of such cancellation a minimum of 60 days before the end of the then current term.']",ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Governing Law for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,"['This Agreement shall be governed by and construed in accordance with the laws of the Province of British Columbia and the federal laws of Canada applicable therein, excluding its conflict-of-laws rules.']",ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Most Favored Nation for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,[],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Exclusivity for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,[],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Competitive Restriction Exception for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,[],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Minimum Commitment for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,[],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Volume Restriction for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,[],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the License Grant for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,[],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Source Code Escrow for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,[],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Audit Rights for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,[],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Uncapped Liability for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,[],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Liquidated Damages for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,[],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Warranty Duration for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,[],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Insurance for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,[],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
What is the Third Party Beneficiary for the contract between 695014 B.C. Ltd. dba Galaxy Telecom and Galaxy Telnet SRL?,[],ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller Agreement.PDF
"What is the Document Name for the contract between American Express Incentive Services, L.L.C. and Schoolpop, Inc.?",['Distribution Agreement'],LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT.PDF
"What is the Agreement Date for the contract between American Express Incentive Services, L.L.C. and Schoolpop, Inc.?",[],LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT.PDF
"What is the Effective Date for the contract between American Express Incentive Services, L.L.C. and Schoolpop, Inc.?","['This Agreement is effective as of August 1, 2004, (the ""Effective Date"") and shall terminate on July 31, 2009, (the ""Termination Date"") unless earlier terminated or extended as provided for herein.']",LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT.PDF
"What is the Expiration Date for the contract between American Express Incentive Services, L.L.C. and Schoolpop, Inc.?","['This Agreement is effective as of August 1, 2004, (the ""Effective Date"") and shall terminate on July 31, 2009, (the ""Termination Date"") unless earlier terminated or extended as provided for herein.']",LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT.PDF
"What is the Renewal Term for the contract between American Express Incentive Services, L.L.C. and Schoolpop, Inc.?",[],LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT.PDF
"What is the Governing Law for the contract between American Express Incentive Services, L.L.C. and Schoolpop, Inc.?","['This Agreement shall be deemed to have been made and executed                   in the State of Missouri and any dispute arising thereunder                   shall be resolved in accordance with the laws of the State of                   Missouri, without reference to its rules governing conflicts                   of law.', 'This Agreement shall be subject to and governed by the laws of the          State of Missouri, USA.']",LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT.PDF
